match_no,innings,ball_bowled,total_runs,total_wickets,target,required_runs,balls_remaining,run_rate,required_run_rate,wickets_remaining,result
20,1,1,0,0,209,209,119,0.0,10.53781512605042,10,1
20,1,2,4,0,209,205,118,12.0,10.423728813559322,10,1
20,1,3,8,0,209,201,117,16.0,10.307692307692308,10,1
20,1,4,8,0,209,201,116,12.0,10.396551724137932,10,1
20,1,5,12,0,209,197,115,14.399999999999999,10.278260869565218,10,1
20,1,6,12,0,209,197,114,12.0,10.368421052631579,10,1
20,1,7,13,0,209,196,113,11.142857142857142,10.4070796460177,10,1
20,1,8,17,0,209,192,112,12.75,10.285714285714285,10,1
20,1,9,17,0,209,192,111,11.333333333333334,10.378378378378379,10,1
20,1,10,17,0,209,192,110,10.2,10.472727272727273,10,1
20,1,11,17,0,209,192,109,9.272727272727273,10.56880733944954,10,1
20,1,12,21,0,209,188,108,10.5,10.444444444444445,10,1
20,1,13,21,0,209,188,107,9.692307692307693,10.542056074766355,10,1
20,1,14,21,0,209,188,106,9.0,10.641509433962263,10,1
20,1,15,25,0,209,184,105,10.0,10.514285714285714,10,1
20,1,16,25,1,209,184,104,9.375,10.615384615384617,9,1
20,1,17,29,1,209,180,103,10.235294117647058,10.485436893203882,9,1
20,1,18,30,1,209,179,102,10.0,10.529411764705882,9,1
20,1,19,30,1,209,179,101,9.473684210526317,10.633663366336634,9,1
20,1,20,30,1,209,179,100,9.0,10.739999999999998,9,1
20,1,21,30,1,209,179,99,8.571428571428571,10.848484848484848,9,1
20,1,22,34,1,209,175,98,9.272727272727273,10.714285714285715,9,1
20,1,23,34,1,209,175,97,8.869565217391305,10.824742268041236,9,1
20,1,24,38,1,209,171,96,9.5,10.6875,9,1
20,1,25,39,1,209,170,95,9.36,10.736842105263158,9,1
20,1,26,40,1,209,169,94,9.230769230769232,10.787234042553193,9,1
20,1,27,44,1,209,165,93,9.777777777777779,10.64516129032258,9,1
20,1,28,44,1,209,165,92,9.428571428571429,10.76086956521739,9,1
20,1,29,45,1,209,164,91,9.310344827586208,10.813186813186814,9,1
20,1,30,49,1,209,160,90,9.8,10.666666666666666,9,1
20,1,31,55,1,209,154,89,10.64516129032258,10.382022471910112,9,1
20,1,32,61,1,209,148,88,11.4375,10.090909090909092,9,1
20,1,33,62,1,209,147,87,11.272727272727273,10.137931034482758,9,1
20,1,34,66,1,209,143,86,11.647058823529411,9.976744186046512,9,1
20,1,35,66,1,209,143,85,11.314285714285715,10.094117647058823,9,1
20,1,36,66,1,209,143,84,11.0,10.214285714285714,9,1
20,1,37,66,1,209,143,83,10.702702702702702,10.33734939759036,9,1
20,1,38,66,1,209,143,82,10.421052631578949,10.463414634146343,9,1
20,1,39,67,1,209,142,81,10.307692307692308,10.518518518518519,9,1
20,1,40,67,1,209,142,80,10.049999999999999,10.65,9,1
20,1,41,67,1,209,142,79,9.804878048780488,10.784810126582279,9,1
20,1,42,68,1,209,141,78,9.714285714285714,10.846153846153847,9,1
20,1,43,69,1,209,140,77,9.627906976744185,10.909090909090908,9,1
20,1,44,70,1,209,139,76,9.545454545454545,10.973684210526317,9,1
20,1,45,76,1,209,133,75,10.133333333333333,10.64,9,1
20,1,46,76,1,209,133,74,9.91304347826087,10.783783783783782,9,1
20,1,47,76,1,209,133,73,9.702127659574469,10.931506849315069,9,1
20,1,48,76,1,209,133,72,9.5,11.083333333333334,9,1
20,1,49,77,1,209,132,71,9.428571428571429,11.154929577464788,9,1
20,1,50,81,1,209,128,70,9.719999999999999,10.971428571428572,9,1
20,1,51,82,1,209,127,69,9.647058823529411,11.043478260869565,9,1
20,1,52,82,1,209,127,68,9.461538461538462,11.205882352941176,9,1
20,1,53,83,1,209,126,67,9.39622641509434,11.28358208955224,9,1
20,1,54,84,1,209,125,66,9.333333333333334,11.363636363636363,9,1
20,1,55,85,1,209,124,65,9.272727272727273,11.446153846153846,9,1
20,1,56,86,1,209,123,64,9.214285714285714,11.53125,9,1
20,1,57,90,1,209,119,63,9.473684210526315,11.333333333333334,9,1
20,1,58,90,2,209,119,62,9.310344827586208,11.516129032258064,8,1
20,1,59,91,2,209,118,61,9.254237288135593,11.606557377049182,8,1
20,1,60,92,2,209,117,60,9.2,11.7,8,1
20,1,61,93,2,209,116,59,9.147540983606557,11.796610169491524,8,1
20,1,62,93,2,209,116,58,9.0,12.0,8,1
20,1,63,93,2,209,116,57,8.857142857142858,12.210526315789474,8,1
20,1,64,94,2,209,115,56,8.8125,12.321428571428571,8,1
20,1,65,94,2,209,115,55,8.676923076923076,12.545454545454547,8,1
20,1,66,94,2,209,115,54,8.545454545454545,12.777777777777779,8,1
20,1,67,94,2,209,115,53,8.417910447761194,13.018867924528301,8,1
20,1,68,96,2,209,113,52,8.470588235294118,13.03846153846154,8,1
20,1,69,97,2,209,112,51,8.434782608695652,13.176470588235293,8,1
20,1,70,97,3,209,112,50,8.314285714285715,13.44,7,1
20,1,71,98,3,209,111,49,8.28169014084507,13.591836734693878,7,1
20,1,72,99,3,209,110,48,8.25,13.75,7,1
20,1,73,103,3,209,106,47,8.465753424657535,13.531914893617023,7,1
20,1,74,104,3,209,105,46,8.432432432432432,13.695652173913043,7,1
20,1,75,105,3,209,104,45,8.4,13.866666666666667,7,1
20,1,76,107,3,209,102,44,8.447368421052632,13.90909090909091,7,1
20,1,77,108,3,209,101,43,8.415584415584416,14.093023255813954,7,1
20,1,78,110,3,209,99,42,8.461538461538462,14.142857142857142,7,1
20,1,79,111,3,209,98,41,8.430379746835444,14.341463414634147,7,1
20,1,80,112,3,209,97,40,8.4,14.549999999999999,7,1
20,1,81,113,3,209,96,39,8.37037037037037,14.76923076923077,7,1
20,1,82,117,3,209,92,38,8.560975609756097,14.526315789473685,7,1
20,1,83,118,3,209,91,37,8.53012048192771,14.756756756756756,7,1
20,1,84,122,3,209,87,36,8.714285714285714,14.5,7,1
20,1,85,122,3,209,87,35,8.611764705882353,14.914285714285715,7,1
20,1,86,123,3,209,86,34,8.581395348837209,15.176470588235293,7,1
20,1,87,125,3,209,84,33,8.620689655172415,15.272727272727273,7,1
20,1,88,129,3,209,80,32,8.795454545454545,15.0,7,1
20,1,89,130,3,209,79,31,8.764044943820224,15.29032258064516,7,1
20,1,90,131,3,209,78,30,8.733333333333333,15.6,7,1
20,1,91,131,3,209,78,29,8.637362637362637,16.137931034482758,7,1
20,1,92,132,3,209,77,28,8.608695652173912,16.5,7,1
20,1,93,135,3,209,74,27,8.709677419354838,16.444444444444443,7,1
20,1,93,136,3,209,73,27,8.774193548387096,16.22222222222222,7,1
20,1,94,137,3,209,72,26,8.74468085106383,16.615384615384617,7,1
20,1,95,138,3,209,71,25,8.715789473684211,17.04,7,1
20,1,96,138,3,209,71,24,8.625,17.75,7,1
20,1,97,144,3,209,65,23,8.90721649484536,16.956521739130434,7,1
20,1,98,148,3,209,61,22,9.061224489795919,16.636363636363637,7,1
20,1,99,154,3,209,55,21,9.333333333333334,15.714285714285714,7,1
20,1,100,160,3,209,49,20,9.6,14.7,7,1
20,1,101,166,3,209,43,19,9.861386138613861,13.578947368421053,7,1
20,1,102,167,3,209,42,18,9.823529411764707,14.0,7,1
20,1,103,173,3,209,36,17,10.077669902912621,12.705882352941176,7,1
20,1,104,173,3,209,36,16,9.980769230769232,13.5,7,1
20,1,105,173,4,209,36,15,9.885714285714286,14.4,6,1
20,1,106,177,4,209,32,14,10.018867924528301,13.714285714285714,6,1
20,1,107,178,4,209,31,13,9.981308411214954,14.307692307692308,6,1
20,1,108,179,4,209,30,12,9.944444444444445,15.0,6,1
20,1,109,180,4,209,29,11,9.908256880733944,15.818181818181818,6,1
20,1,110,181,4,209,28,10,9.872727272727273,16.8,6,1
20,1,111,182,4,209,27,9,9.837837837837839,18.0,6,1
20,1,112,183,4,209,26,8,9.803571428571429,19.5,6,1
20,1,113,185,4,209,24,7,9.823008849557523,20.57142857142857,6,1
20,1,114,189,4,209,20,6,9.947368421052632,20.0,6,1
20,1,115,190,4,209,19,5,9.91304347826087,22.8,6,1
20,1,115,192,4,209,17,5,10.017391304347825,20.4,6,1
20,1,116,193,4,209,16,4,9.982758620689657,24.0,6,1
20,1,117,199,4,209,10,3,10.205128205128204,20.0,6,1
20,1,118,203,4,209,6,2,10.322033898305085,18.0,6,1
20,1,119,203,5,209,6,1,10.23529411764706,36.0,5,1
20,1,120,209,5,209,0,0,10.45,0.0,5,1
20,2,1,0,0,209,209,119,0.0,10.53781512605042,10,1
20,2,2,6,0,209,203,118,18.0,10.322033898305085,10,1
20,2,3,10,0,209,199,117,20.0,10.205128205128204,10,1
20,2,4,10,0,209,199,116,15.0,10.293103448275863,10,1
20,2,5,10,0,209,199,115,12.0,10.382608695652173,10,1
20,2,6,11,0,209,198,114,11.0,10.421052631578947,10,1
20,2,7,17,0,209,192,113,14.571428571428571,10.194690265486726,10,1
20,2,8,17,0,209,192,112,12.75,10.285714285714285,10,1
20,2,9,23,0,209,186,111,15.333333333333334,10.054054054054054,10,1
20,2,10,23,0,209,186,110,13.799999999999999,10.145454545454546,10,1
20,2,11,29,0,209,180,109,15.818181818181818,9.908256880733944,10,1
20,2,12,33,0,209,176,108,16.5,9.777777777777779,10,1
20,2,13,34,0,209,175,107,15.692307692307693,9.813084112149534,10,1
20,2,14,35,0,209,174,106,14.999999999999998,9.849056603773585,10,1
20,2,14,35,0,209,174,106,14.999999999999998,9.849056603773585,10,1
20,2,15,35,0,209,174,105,14.0,9.942857142857143,10,1
20,2,16,39,0,209,170,104,14.625,9.807692307692308,10,1
20,2,17,45,0,209,164,103,15.88235294117647,9.553398058252426,10,1
20,2,18,47,0,209,162,102,15.666666666666666,9.529411764705882,10,1
20,2,19,47,0,209,162,101,14.842105263157896,9.623762376237625,10,1
20,2,20,48,0,209,161,100,14.399999999999999,9.66,10,1
20,2,20,48,0,209,161,100,14.399999999999999,9.66,10,1
20,2,21,48,0,209,161,99,13.714285714285714,9.757575757575758,10,1
20,2,22,51,0,209,158,98,13.90909090909091,9.673469387755103,10,1
20,2,23,52,0,209,157,97,13.565217391304348,9.711340206185566,10,1
20,2,23,52,0,209,157,97,13.565217391304348,9.711340206185566,10,1
20,2,24,52,1,209,157,96,13.0,9.8125,9,1
20,2,25,52,1,209,157,95,12.479999999999999,9.91578947368421,9,1
20,2,26,53,1,209,156,94,12.230769230769232,9.957446808510639,9,1
20,2,27,59,1,209,150,93,13.11111111111111,9.67741935483871,9,1
20,2,28,59,1,209,150,92,12.642857142857142,9.782608695652174,9,1
20,2,29,59,1,209,150,91,12.206896551724139,9.89010989010989,9,1
20,2,30,60,1,209,149,90,12.0,9.933333333333334,9,1
20,2,31,60,1,209,149,89,11.61290322580645,10.044943820224718,9,1
20,2,32,60,2,209,149,88,11.25,10.15909090909091,8,1
20,2,33,60,2,209,149,87,10.909090909090908,10.275862068965518,8,1
20,2,34,60,2,209,149,86,10.588235294117647,10.395348837209301,8,1
20,2,35,64,2,209,145,85,10.971428571428572,10.23529411764706,8,1
20,2,36,64,2,209,145,84,10.666666666666666,10.357142857142858,8,1
20,2,37,65,2,209,144,83,10.54054054054054,10.409638554216867,8,1
20,2,38,66,2,209,143,82,10.421052631578949,10.463414634146343,8,1
20,2,39,66,2,209,143,81,10.153846153846153,10.592592592592593,8,1
20,2,40,67,2,209,142,80,10.049999999999999,10.65,8,1
20,2,41,67,2,209,142,79,9.804878048780488,10.784810126582279,8,1
20,2,42,68,2,209,141,78,9.714285714285714,10.846153846153847,8,1
20,2,43,72,2,209,137,77,10.046511627906977,10.675324675324674,8,1
20,2,44,76,2,209,133,76,10.363636363636363,10.5,8,1
20,2,45,77,2,209,132,75,10.266666666666667,10.56,8,1
20,2,46,78,2,209,131,74,10.17391304347826,10.621621621621621,8,1
20,2,47,79,2,209,130,73,10.085106382978724,10.684931506849315,8,1
20,2,48,83,2,209,126,72,10.375,10.5,8,1
20,2,49,83,2,209,126,71,10.16326530612245,10.647887323943662,8,1
20,2,50,84,2,209,125,70,10.08,10.714285714285715,8,1
20,2,51,84,2,209,125,69,9.882352941176471,10.869565217391305,8,1
20,2,52,86,2,209,123,68,9.923076923076923,10.852941176470587,8,1
20,2,53,87,2,209,122,67,9.849056603773585,10.925373134328359,8,1
20,2,54,93,2,209,116,66,10.333333333333334,10.545454545454545,8,1
20,2,55,94,2,209,115,65,10.254545454545456,10.615384615384615,8,1
20,2,56,95,2,209,114,64,10.178571428571427,10.6875,8,1
20,2,57,95,2,209,114,63,10.0,10.857142857142858,8,1
20,2,58,101,2,209,108,62,10.448275862068966,10.451612903225806,8,1
20,2,59,102,2,209,107,61,10.372881355932202,10.524590163934427,8,1
20,2,60,103,2,209,106,60,10.3,10.6,8,1
20,2,61,104,2,209,105,59,10.229508196721312,10.677966101694915,8,1
20,2,62,105,2,209,104,58,10.161290322580644,10.758620689655173,8,1
20,2,63,105,3,209,104,57,10.0,10.947368421052632,7,1
20,2,64,105,3,209,104,56,9.84375,11.142857142857142,7,1
20,2,65,106,3,209,103,55,9.784615384615384,11.236363636363636,7,1
20,2,66,106,3,209,103,54,9.636363636363637,11.444444444444445,7,1
20,2,67,107,3,209,102,53,9.582089552238806,11.547169811320755,7,1
20,2,68,107,3,209,102,52,9.441176470588236,11.76923076923077,7,1
20,2,69,108,3,209,101,51,9.391304347826088,11.882352941176471,7,1
20,2,70,109,3,209,100,50,9.342857142857143,12.0,7,1
20,2,71,109,4,209,100,49,9.211267605633802,12.244897959183675,6,1
20,2,72,110,4,209,99,48,9.166666666666666,12.375,6,1
20,2,73,114,4,209,95,47,9.36986301369863,12.127659574468085,6,1
20,2,74,115,4,209,94,46,9.324324324324325,12.26086956521739,6,1
20,2,75,116,4,209,93,45,9.28,12.4,6,1
20,2,76,117,4,209,92,44,9.236842105263158,12.545454545454547,6,1
20,2,76,121,4,209,88,44,9.552631578947368,12.0,6,1
20,2,77,123,4,209,86,43,9.584415584415584,12.0,6,1
20,2,78,124,4,209,85,42,9.538461538461538,12.142857142857142,6,1
20,2,79,126,4,209,83,41,9.569620253164558,12.146341463414634,6,1
20,2,80,130,4,209,79,40,9.75,11.85,6,1
20,2,81,131,4,209,78,39,9.703703703703704,12.0,6,1
20,2,82,131,4,209,78,38,9.585365853658537,12.31578947368421,6,1
20,2,83,131,4,209,78,37,9.469879518072288,12.648648648648647,6,1
20,2,84,132,4,209,77,36,9.428571428571429,12.833333333333334,6,1
20,2,85,136,4,209,73,35,9.6,12.514285714285714,6,1
20,2,86,136,4,209,73,34,9.488372093023255,12.88235294117647,6,1
20,2,87,137,4,209,72,33,9.448275862068966,13.090909090909092,6,1
20,2,88,138,4,209,71,32,9.40909090909091,13.3125,6,1
20,2,88,139,4,209,70,32,9.477272727272728,13.125,6,1
20,2,89,139,4,209,70,31,9.370786516853933,13.548387096774192,6,1
20,2,90,140,4,209,69,30,9.333333333333334,13.8,6,1
20,2,91,140,5,209,69,29,9.230769230769232,14.275862068965518,5,1
20,2,92,142,5,209,67,28,9.26086956521739,14.357142857142856,5,1
20,2,93,143,5,209,66,27,9.225806451612904,14.666666666666666,5,1
20,2,94,144,5,209,65,26,9.191489361702128,15.000000000000002,5,1
20,2,95,145,5,209,64,25,9.157894736842104,15.36,5,1
20,2,96,146,5,209,63,24,9.125,15.75,5,1
20,2,97,146,5,209,63,23,9.030927835051546,16.434782608695652,5,1
20,2,98,152,5,209,57,22,9.306122448979593,15.545454545454547,5,1
20,2,99,156,5,209,53,21,9.454545454545455,15.142857142857142,5,1
20,2,100,156,5,209,53,20,9.36,15.899999999999999,5,1
20,2,101,156,5,209,53,19,9.267326732673268,16.736842105263158,5,1
20,2,102,156,6,209,53,18,9.176470588235293,17.666666666666668,4,1
20,2,103,156,7,209,53,17,9.087378640776699,18.705882352941174,3,1
20,2,104,158,7,209,51,16,9.115384615384617,19.125,3,1
20,2,105,158,7,209,51,15,9.028571428571428,20.4,3,1
20,2,106,158,7,209,51,14,8.943396226415095,21.857142857142854,3,1
20,2,107,159,7,209,50,13,8.915887850467291,23.07692307692308,3,1
20,2,108,159,7,209,50,12,8.833333333333334,25.0,3,1
20,2,109,163,7,209,46,11,8.972477064220183,25.090909090909093,3,1
20,2,110,167,7,209,42,10,9.10909090909091,25.2,3,1
20,2,111,167,8,209,42,9,9.027027027027026,28.0,2,1
20,2,112,168,8,209,41,8,9.0,30.75,2,1
20,2,112,168,8,209,41,8,9.0,30.75,2,1
20,2,113,169,8,209,40,7,8.97345132743363,34.285714285714285,2,1
20,2,114,169,9,209,40,6,8.894736842105264,40.0,1,1
20,2,115,169,9,209,40,5,8.817391304347826,48.0,1,1
20,2,116,170,9,209,39,4,8.793103448275863,58.5,1,1
20,2,117,171,9,209,38,3,8.76923076923077,76.0,1,1
20,2,118,171,9,209,38,2,8.694915254237287,114.0,1,1
20,2,119,172,9,209,37,1,8.672268907563026,222.0,1,1
20,2,120,172,10,209,37,0,8.6,0.0,0,1
21,1,1,1,0,122,121,119,6.0,6.100840336134454,10,2
21,1,2,7,0,122,115,118,21.0,5.847457627118644,10,2
21,1,3,11,0,122,111,117,22.0,5.6923076923076925,10,2
21,1,4,12,0,122,110,116,18.0,5.689655172413794,10,2
21,1,5,13,0,122,109,115,15.6,5.6869565217391305,10,2
21,1,6,13,0,122,109,114,13.0,5.7368421052631575,10,2
21,1,7,13,0,122,109,113,11.142857142857142,5.787610619469027,10,2
21,1,8,13,0,122,109,112,9.75,5.8392857142857135,10,2
21,1,9,13,0,122,109,111,8.666666666666666,5.891891891891892,10,2
21,1,10,14,0,122,108,110,8.4,5.8909090909090915,10,2
21,1,11,15,0,122,107,109,8.181818181818182,5.889908256880734,10,2
21,1,12,19,0,122,103,108,9.5,5.722222222222222,10,2
21,1,13,19,0,122,103,107,8.76923076923077,5.775700934579439,10,2
21,1,14,19,0,122,103,106,8.142857142857142,5.830188679245283,10,2
21,1,15,19,0,122,103,105,7.6,5.885714285714286,10,2
21,1,16,20,0,122,102,104,7.5,5.884615384615385,10,2
21,1,17,20,0,122,102,103,7.0588235294117645,5.941747572815534,10,2
21,1,18,20,0,122,102,102,6.666666666666667,6.0,10,2
21,1,19,20,1,122,102,101,6.315789473684211,6.0594059405940595,9,2
21,1,20,21,1,122,101,100,6.3,6.06,9,2
21,1,21,22,1,122,100,99,6.285714285714286,6.0606060606060606,9,2
21,1,22,23,1,122,99,98,6.272727272727273,6.061224489795919,9,2
21,1,23,29,1,122,93,97,7.565217391304348,5.752577319587629,9,2
21,1,24,30,1,122,92,96,7.5,5.75,9,2
21,1,25,30,1,122,92,95,7.199999999999999,5.810526315789473,9,2
21,1,26,32,1,122,90,94,7.384615384615385,5.74468085106383,9,2
21,1,27,32,1,122,90,93,7.111111111111111,5.806451612903226,9,2
21,1,28,32,1,122,90,92,6.857142857142857,5.869565217391304,9,2
21,1,29,32,1,122,90,91,6.620689655172415,5.934065934065934,9,2
21,1,30,32,2,122,90,90,6.4,6.0,8,2
21,1,31,32,2,122,90,89,6.193548387096774,6.067415730337078,8,2
21,1,32,32,2,122,90,88,6.0,6.136363636363637,8,2
21,1,33,36,2,122,86,87,6.545454545454546,5.931034482758621,8,2
21,1,34,37,2,122,85,86,6.529411764705882,5.930232558139535,8,2
21,1,35,37,2,122,85,85,6.342857142857143,6.0,8,2
21,1,36,41,2,122,81,84,6.833333333333333,5.785714285714286,8,2
21,1,37,41,3,122,81,83,6.648648648648648,5.855421686746988,7,2
21,1,38,41,3,122,81,82,6.473684210526316,5.926829268292683,7,2
21,1,39,42,3,122,80,81,6.461538461538462,5.925925925925926,7,2
21,1,40,42,3,122,80,80,6.3,6.0,7,2
21,1,41,42,3,122,80,79,6.146341463414634,6.075949367088608,7,2
21,1,42,43,3,122,79,78,6.142857142857143,6.076923076923077,7,2
21,1,43,43,3,122,79,77,6.0,6.1558441558441555,7,2
21,1,44,43,3,122,79,76,5.863636363636364,6.236842105263158,7,2
21,1,45,44,3,122,78,75,5.866666666666666,6.24,7,2
21,1,46,45,3,122,77,74,5.869565217391304,6.243243243243243,7,2
21,1,47,46,3,122,76,73,5.872340425531915,6.2465753424657535,7,2
21,1,47,47,3,122,75,73,6.0,6.164383561643836,7,2
21,1,48,47,3,122,75,72,5.875,6.25,7,2
21,1,49,47,4,122,75,71,5.755102040816327,6.338028169014084,6,2
21,1,50,47,4,122,75,70,5.64,6.428571428571429,6,2
21,1,51,47,4,122,75,69,5.529411764705882,6.521739130434782,6,2
21,1,52,47,5,122,75,68,5.423076923076923,6.617647058823529,5,2
21,1,53,48,5,122,74,67,5.433962264150943,6.6268656716417915,5,2
21,1,54,49,5,122,73,66,5.444444444444445,6.636363636363637,5,2
21,1,55,49,5,122,73,65,5.345454545454546,6.7384615384615385,5,2
21,1,56,50,5,122,72,64,5.357142857142857,6.75,5,2
21,1,57,51,5,122,71,63,5.368421052631579,6.761904761904762,5,2
21,1,58,51,5,122,71,62,5.275862068965518,6.870967741935483,5,2
21,1,59,53,5,122,69,61,5.389830508474576,6.786885245901639,5,2
21,1,60,54,5,122,68,60,5.4,6.8,5,2
21,1,61,55,5,122,67,59,5.409836065573771,6.813559322033898,5,2
21,1,62,56,5,122,66,58,5.419354838709677,6.8275862068965525,5,2
21,1,63,56,5,122,66,57,5.333333333333333,6.947368421052632,5,2
21,1,64,56,5,122,66,56,5.25,7.071428571428571,5,2
21,1,65,56,5,122,66,55,5.169230769230769,7.2,5,2
21,1,66,57,5,122,65,54,5.181818181818182,7.222222222222222,5,2
21,1,67,58,5,122,64,53,5.1940298507462686,7.245283018867924,5,2
21,1,68,60,5,122,62,52,5.294117647058823,7.153846153846154,5,2
21,1,68,60,5,122,62,52,5.294117647058823,7.153846153846154,5,2
21,1,69,61,5,122,61,51,5.304347826086956,7.176470588235294,5,2
21,1,70,62,5,122,60,50,5.314285714285715,7.199999999999999,5,2
21,1,71,64,5,122,58,49,5.408450704225352,7.102040816326531,5,2
21,1,72,65,5,122,57,48,5.416666666666667,7.125,5,2
21,1,73,65,5,122,57,47,5.342465753424658,7.276595744680852,5,2
21,1,74,65,5,122,57,46,5.27027027027027,7.434782608695652,5,2
21,1,75,65,5,122,57,45,5.2,7.6,5,2
21,1,76,65,5,122,57,44,5.131578947368421,7.772727272727273,5,2
21,1,77,66,5,122,56,43,5.142857142857142,7.813953488372093,5,2
21,1,78,67,5,122,55,42,5.153846153846154,7.857142857142857,5,2
21,1,79,67,5,122,55,41,5.088607594936709,8.048780487804878,5,2
21,1,80,71,5,122,51,40,5.325,7.6499999999999995,5,2
21,1,81,71,5,122,51,39,5.2592592592592595,7.846153846153846,5,2
21,1,82,72,5,122,50,38,5.2682926829268295,7.894736842105264,5,2
21,1,83,73,5,122,49,37,5.27710843373494,7.945945945945946,5,2
21,1,84,73,5,122,49,36,5.214285714285714,8.166666666666666,5,2
21,1,85,73,5,122,49,35,5.152941176470589,8.4,5,2
21,1,86,74,5,122,48,34,5.162790697674418,8.470588235294118,5,2
21,1,87,78,5,122,44,33,5.379310344827586,8.0,5,2
21,1,88,79,5,122,43,32,5.386363636363637,8.0625,5,2
21,1,89,80,5,122,42,31,5.393258426966292,8.129032258064516,5,2
21,1,90,81,5,122,41,30,5.4,8.2,5,2
21,1,91,81,5,122,41,29,5.340659340659341,8.482758620689655,5,2
21,1,92,86,5,122,36,28,5.608695652173913,7.7142857142857135,5,2
21,1,92,87,5,122,35,28,5.673913043478261,7.499999999999999,5,2
21,1,93,88,5,122,34,27,5.67741935483871,7.555555555555555,5,2
21,1,94,88,5,122,34,26,5.617021276595745,7.846153846153847,5,2
21,1,95,89,5,122,33,25,5.621052631578947,7.919999999999999,5,2
21,1,96,90,5,122,32,24,5.625,8.0,5,2
21,1,97,91,5,122,31,23,5.628865979381443,8.08695652173913,5,2
21,1,97,91,6,122,31,23,5.628865979381443,8.08695652173913,4,2
21,1,98,91,6,122,31,22,5.571428571428572,8.454545454545455,4,2
21,1,99,92,6,122,30,21,5.575757575757576,8.571428571428571,4,2
21,1,100,93,6,122,29,20,5.579999999999999,8.7,4,2
21,1,101,94,6,122,28,19,5.584158415841585,8.842105263157896,4,2
21,1,102,94,6,122,28,18,5.529411764705882,9.333333333333334,4,2
21,1,103,95,6,122,27,17,5.533980582524271,9.529411764705882,4,2
21,1,103,96,6,122,26,17,5.592233009708737,9.176470588235293,4,2
21,1,104,100,6,122,22,16,5.76923076923077,8.25,4,2
21,1,105,106,6,122,16,15,6.057142857142857,6.4,4,2
21,1,106,107,6,122,15,14,6.056603773584905,6.428571428571428,4,2
21,1,107,109,6,122,13,13,6.112149532710281,6.0,4,2
21,1,108,110,6,122,12,12,6.111111111111111,6.0,4,2
21,1,109,111,6,122,11,11,6.110091743119265,6.0,4,2
21,1,110,115,6,122,7,10,6.272727272727273,4.2,4,2
21,1,111,115,6,122,7,9,6.216216216216216,4.666666666666667,4,2
21,1,112,116,6,122,6,8,6.2142857142857135,4.5,4,2
21,1,113,116,7,122,6,7,6.159292035398231,5.142857142857142,3,2
21,1,114,118,7,122,4,6,6.2105263157894735,4.0,3,2
21,1,115,119,7,122,3,5,6.208695652173913,3.5999999999999996,3,2
21,1,116,120,7,122,2,4,6.206896551724138,3.0,3,2
21,1,117,121,7,122,1,3,6.205128205128205,2.0,3,2
21,1,118,121,8,122,1,2,6.1525423728813555,3.0,2,2
21,1,119,121,9,122,1,1,6.100840336134454,6.0,1,2
21,1,120,122,9,122,0,0,6.1,0.0,1,2
21,2,1,4,0,122,118,119,24.0,5.949579831932773,10,2
21,2,2,5,0,122,117,118,15.0,5.949152542372881,10,2
21,2,3,6,0,122,116,117,12.0,5.948717948717949,10,2
21,2,4,12,0,122,110,116,18.0,5.689655172413794,10,2
21,2,5,13,0,122,109,115,15.6,5.6869565217391305,10,2
21,2,6,13,0,122,109,114,13.0,5.7368421052631575,10,2
21,2,7,13,0,122,109,113,11.142857142857142,5.787610619469027,10,2
21,2,8,19,0,122,103,112,14.25,5.517857142857142,10,2
21,2,9,19,0,122,103,111,12.666666666666666,5.5675675675675675,10,2
21,2,10,19,0,122,103,110,11.4,5.618181818181818,10,2
21,2,11,23,0,122,99,109,12.545454545454547,5.4495412844036695,10,2
21,2,12,23,0,122,99,108,11.5,5.5,10,2
21,2,13,23,0,122,99,107,10.615384615384617,5.5514018691588785,10,2
21,2,14,27,0,122,95,106,11.571428571428571,5.377358490566038,10,2
21,2,15,27,0,122,95,105,10.8,5.428571428571429,10,2
21,2,16,28,0,122,94,104,10.5,5.423076923076923,10,2
21,2,17,29,0,122,93,103,10.235294117647058,5.417475728155339,10,2
21,2,17,29,0,122,93,103,10.235294117647058,5.417475728155339,10,2
21,2,18,29,0,122,93,102,9.666666666666666,5.470588235294118,10,2
21,2,19,29,0,122,93,101,9.157894736842106,5.524752475247525,10,2
21,2,20,30,0,122,92,100,9.0,5.52,10,2
21,2,21,30,0,122,92,99,8.571428571428571,5.575757575757576,10,2
21,2,22,30,0,122,92,98,8.181818181818182,5.63265306122449,10,2
21,2,23,30,0,122,92,97,7.826086956521739,5.690721649484535,10,2
21,2,24,30,0,122,92,96,7.5,5.75,10,2
21,2,25,31,0,122,91,95,7.4399999999999995,5.747368421052632,10,2
21,2,26,32,0,122,90,94,7.384615384615385,5.74468085106383,10,2
21,2,27,33,0,122,89,93,7.333333333333333,5.741935483870968,10,2
21,2,28,34,0,122,88,92,7.285714285714286,5.739130434782608,10,2
21,2,29,35,0,122,87,91,7.241379310344828,5.736263736263736,10,2
21,2,30,39,0,122,83,90,7.8,5.533333333333333,10,2
21,2,31,39,0,122,83,89,7.548387096774193,5.595505617977528,10,2
21,2,32,39,1,122,83,88,7.3125,5.659090909090909,9,2
21,2,33,39,1,122,83,87,7.090909090909091,5.724137931034483,9,2
21,2,34,39,1,122,83,86,6.88235294117647,5.790697674418604,9,2
